,title,meta,id,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,artist,mood
4216,Mad World,spotify:track:0fW13W2PZe6zq87vqUBR66,0fW13W2PZe6zq87vqUBR66,0.646,0.902,4,1,0.0662,0.0285,118.721,0.936,0.0455,-5.997,Tears For Fears,sad
4217,You're The Best Thing,spotify:track:0SZIQOLgjT6awjwInBsSjV,0SZIQOLgjT6awjwInBsSjV,0.604,0.723,1,0,0.432,3.96e-05,83.455,0.68,0.0358,-6.458,The Style Council,sad
4218,One Thing Leads To Another,spotify:track:6Tcwfk8DfbEfvT2bULFMH7,6Tcwfk8DfbEfvT2bULFMH7,0.789,0.944,5,0,0.193,1.24e-05,136.733,0.964,0.0524,-5.157,The Fixx,sad
4220,Break It Down Again,spotify:track:2TDDvKi8n44EaLVJXd2GkP,2TDDvKi8n44EaLVJXd2GkP,0.678,0.744,5,1,0.0124,0.432,108.989,0.484,0.0245,-7.001,Tears For Fears,sad
4221,Personal Jesus,spotify:track:72a9JWKqJ8SGo0OdyCS12P,72a9JWKqJ8SGo0OdyCS12P,0.687,0.852,11,1,0.104,0.00866,129.981,0.766,0.0351,-5.538,Depeche Mode,sad
4225,Forever Young,spotify:track:4S1VYqwfkLit9mKVY3MXoo,4S1VYqwfkLit9mKVY3MXoo,0.489,0.483,9,0,0.42,0.0028,136.822,0.333,0.0275,-9.466,Alphaville,sad
4226,Hang On A Little Longer,spotify:track:5jun6sQ5SYU0w2nZk4TuIB,5jun6sQ5SYU0w2nZk4TuIB,0.524,0.368,7,1,0.815,0,143.601,0.109,0.0304,-6.963,UNSECRET,sad
4229,Nine,spotify:track:3HGKzDBC6MfnJtcCRi7xB3,3HGKzDBC6MfnJtcCRi7xB3,0.368,0.0854,10,1,0.922,0,106.6,0.203,0.0495,-16.224,Sleeping At Last,sad
4233,Ghosts,spotify:track:2YGqpzBhtJxt9M5g1czYg4,2YGqpzBhtJxt9M5g1czYg4,0.502,0.326,0,1,0.381,0,77.03,0.068,0.0261,-7.145,BANNERS,sad
4234,Rosyln,spotify:track:1vsFzbhQXTqKJ3YSWxWxmJ,1vsFzbhQXTqKJ3YSWxWxmJ,0.329,0.277,10,0,0.971,0.024,159.719,0.121,0.0302,-13.111,Bon Iver,sad
4236,Unsteady,spotify:track:1RGsZfUwt2a6yLzL2yoj1X,1RGsZfUwt2a6yLzL2yoj1X,0.389,0.665,0,1,0.178,0.000732,117.055,0.199,0.0644,-6.169,X Ambassadors,sad
4237,Angels,spotify:track:1zuKjpp4t7BS8JPKi6mkQr,1zuKjpp4t7BS8JPKi6mkQr,0.424,0.157,9,1,0.95,0.0593,91.537,0.342,0.0428,-18.141,The xx,sad
4238,The Night We Met,spotify:track:3FsBtu3gdlfZjBLXyDvmj1,3FsBtu3gdlfZjBLXyDvmj1,0.441,0.369,2,1,0.968,0.207,174.152,0.115,0.046,-9.644,Lord Huron,sad
4239,Liability,spotify:track:4JyLFq2mHC8JPFTXHwYPWD,4JyLFq2mHC8JPFTXHwYPWD,0.596,0.219,10,0,0.925,0,83.096,0.334,0.149,-11.148,Lorde,sad
4243,So Lonely,spotify:track:0radB77nHaNbfMRcBNmyD0,0radB77nHaNbfMRcBNmyD0,0.451,0.159,3,1,0.941,7.71e-06,141.475,0.229,0.0487,-10.443,Jorja Smith,sad
4250,War of Hearts (Acoustic Version),spotify:track:2aJWkpCXMvIIZISkMQr1lE,2aJWkpCXMvIIZISkMQr1lE,0.444,0.126,9,0,0.959,0,138.069,0.407,0.0344,-11.77,Ruelle,sad
4251,I Found - Acoustic,spotify:track:3i7Iyc932rv1AZz7gl7dj8,3i7Iyc932rv1AZz7gl7dj8,0.384,0.0885,7,0,0.957,0,171.146,0.284,0.0479,-11.166,Amber Run,sad
4255,Skinny Love,spotify:track:2cbic3TiUENlJX91y67ARR,2cbic3TiUENlJX91y67ARR,0.593,0.263,4,0,0.844,5.36e-06,76.379,0.109,0.0567,-14.029,Bon Iver,sad
4256,For the Love of a Daughter,spotify:track:627nN7n5lPmjeH88UJAS5z,627nN7n5lPmjeH88UJAS5z,0.576,0.687,11,0,0.118,0,115.015,0.195,0.0379,-4.147,Demi Lovato,sad
4261,Carry You,spotify:track:0TbP1ASV5mBpwpME75LWRA,0TbP1ASV5mBpwpME75LWRA,0.441,0.34,7,1,0.83,3.99e-06,78.091,0.142,0.0247,-7.367,Ruelle,sad
4262,When I Look At You,spotify:track:6ZfXA2xakAvphXOSOJ3u1W,6ZfXA2xakAvphXOSOJ3u1W,0.459,0.545,6,1,0.142,0,137.941,0.194,0.0282,-4.874,Miley Cyrus,sad
4263,Chasing Cars,spotify:track:7ctRAoCbcpOusbm3w3E6mn,7ctRAoCbcpOusbm3w3E6mn,0.569,0.546,9,1,0.302,1.13e-05,104.007,0.205,0.0251,-6.262,Snow Patrol,sad
4264,You're Somebody Else,spotify:track:0pdKRp2sUthTPe7RLWpPqQ,0pdKRp2sUthTPe7RLWpPqQ,0.713,0.452,1,1,0.841,0.0038,102.963,0.235,0.0295,-9.638,flora cash,sad
4265,Tears Don't Fall,spotify:track:1kdiiFGX1Htx0aVZYaDwEJ,1kdiiFGX1Htx0aVZYaDwEJ,0.212,0.926,7,0,0.000725,4.83e-06,162.103,0.262,0.14,-3.378,Bullet For My Valentine,sad
4266,The Diary of Jane - Single Version,spotify:track:0faXHILILebCGnJBPU6KJJ,0faXHILILebCGnJBPU6KJJ,0.392,0.964,10,0,7.13e-05,0.0387,167.024,0.269,0.0644,-4.441,Breaking Benjamin,sad
4267,My Curse,spotify:track:6zKF4293k44ItKWJJgrhXv,6zKF4293k44ItKWJJgrhXv,0.197,0.956,10,0,7.61e-05,0.00992,177.018,0.209,0.0663,-2.908,Killswitch Engage,sad
4268,Chop Suey!,spotify:track:2DlHlPMa4M17kufBvI2lEN,2DlHlPMa4M17kufBvI2lEN,0.419,0.934,7,0,0.000278,0.0015,127.288,0.286,0.12,-3.908,System Of A Down,sad
4269,The Downfall of Us All,spotify:track:6G7URf5rGe6MvNoiTtNEP7,6G7URf5rGe6MvNoiTtNEP7,0.589,0.881,0,1,0.000256,0,129.95,0.709,0.0666,-4.62,A Day To Remember,sad
4270,The End of Heartache,spotify:track:2nUy0ifVE7UwtOK4rugFsP,2nUy0ifVE7UwtOK4rugFsP,0.469,0.976,0,0,0.000287,0.217,124.001,0.222,0.111,-3.569,Killswitch Engage,sad
4271,Holy Diver,spotify:track:3a9urnht8HvfFzPwd0ipx6,3a9urnht8HvfFzPwd0ipx6,0.369,0.995,0,0,7.6e-05,0.00589,185.985,0.27,0.12,-2.584,Killswitch Engage,sad
4272,Duality,spotify:track:61mWefnWQOLf90gepjOCb3,61mWefnWQOLf90gepjOCb3,0.354,0.982,4,0,0.000237,0.000294,143.772,0.194,0.168,-3.026,Slipknot,sad
4273,I Hate Everything About You,spotify:track:0M955bMOoilikPXwKLYpoi,0M955bMOoilikPXwKLYpoi,0.498,0.83,6,0,0.00461,0,89.342,0.453,0.0421,-5.157,Three Days Grace,sad
4274,Savior,spotify:track:3asFGFY3uLjMDmML1p0tYm,3asFGFY3uLjMDmML1p0tYm,0.339,0.931,5,0,0.0015,0.000142,112.548,0.467,0.062,-3.425,Rise Against,sad
4275,Stricken,spotify:track:6RJdYpFQwLyNfDc5FbjkgV,6RJdYpFQwLyNfDc5FbjkgV,0.404,0.969,8,1,8.51e-05,0.0114,173.878,0.29,0.195,-2.938,Disturbed,sad
4276,Breath,spotify:track:4JXfNOePhdgMOI7KZ1L25U,4JXfNOePhdgMOI7KZ1L25U,0.347,0.868,5,0,0.00012,0.000273,182.851,0.313,0.0467,-4.145,Breaking Benjamin,sad
4277,Happy?,spotify:track:0INUE1K7cEiE8VH63Rv5RJ,0INUE1K7cEiE8VH63Rv5RJ,0.546,0.971,5,0,0.000823,2.11e-05,100.078,0.383,0.0965,-2.661,Mudvayne,sad
4278,Click Click Boom,spotify:track:1LMVGL3030W3mGmRrd2hCm,1LMVGL3030W3mGmRrd2hCm,0.607,0.935,6,1,0.00259,0.000221,95.97,0.51,0.0506,-2.918,Saliva,sad
4279,The Red,spotify:track:1gyee1JuFFiP476LQpRMYU,1gyee1JuFFiP476LQpRMYU,0.509,0.843,1,0,0.000671,0.000803,140.055,0.332,0.0488,-3.318,Chevelle,sad
4280,Walk,spotify:track:7fcfNW0XxTWlwVlftzfDOR,7fcfNW0XxTWlwVlftzfDOR,0.43,0.704,1,0,0.000155,0.00221,118.242,0.703,0.0804,-8.008,Pantera,sad
4282,Cold,spotify:track:6ZxrUCaynLgKSUudACOTwj,6ZxrUCaynLgKSUudACOTwj,0.451,0.815,2,0,6.06e-05,0,147.974,0.618,0.0368,-5.55,Crossfade,sad
4283,Awake,spotify:track:6xXlurslWqFuyqTCBlErzX,6xXlurslWqFuyqTCBlErzX,0.395,0.756,7,1,1.74e-05,0.00665,112.092,0.475,0.0544,-4.12,Godsmack,sad
4284,Just Like You,spotify:track:0CA3RxBx2xSQXPfpmUBK1v,0CA3RxBx2xSQXPfpmUBK1v,0.373,0.737,1,1,9.4e-06,0,177.9,0.565,0.0297,-5.282,Three Days Grace,sad
4285,The Kill,spotify:track:0lP4HYLmvowOKdsQ7CVkuq,0lP4HYLmvowOKdsQ7CVkuq,0.179,0.912,4,0,0.0014,0.000294,182.99,0.289,0.0791,-3.881,Thirty Seconds To Mars,sad
4286,Getting Away With Murder,spotify:track:1x0AirtLjfVquI0A9iBVep,1x0AirtLjfVquI0A9iBVep,0.564,0.968,1,1,0.000116,3.97e-05,103.885,0.352,0.0631,-3.75,Papa Roach,sad
4287,Crawling In The Dark,spotify:track:1eK4KsyjAzr2xJ86Tj5SWa,1eK4KsyjAzr2xJ86Tj5SWa,0.592,0.932,6,0,0.000295,7.59e-05,93.675,0.698,0.0885,-4.491,Hoobastank,sad
4288,I Stand Alone,spotify:track:44NRdYQw7P0GWuiunRv3hr,44NRdYQw7P0GWuiunRv3hr,0.217,0.92,8,1,2.86e-05,0,167.169,0.376,0.0628,-4.479,Godsmack,sad
4289,Remedy,spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,5ynxx6zC4dgzsMHLYQ04Dc,0.55,0.952,8,1,0.000193,0.000666,127.804,0.391,0.0924,-4.664,Seether,sad
4290,Before I Forget,spotify:track:6wqJeItl3Vc3az4ZicSQAB,6wqJeItl3Vc3az4ZicSQAB,0.291,0.974,6,0,0.0177,5.44e-06,134.724,0.348,0.171,-2.997,Slipknot,sad
4291,So Cold - Remix,spotify:track:4BJyt25nburVwbnESDeIc7,4BJyt25nburVwbnESDeIc7,0.49,0.774,0,0,0.00305,8.16e-05,153.048,0.297,0.0604,-5.436,Breaking Benjamin,sad
4292,Fake It,spotify:track:4eAwB5pnKFTmsgc3zWoYO0,4eAwB5pnKFTmsgc3zWoYO0,0.611,0.95,8,1,0.00141,1.59e-06,132.078,0.607,0.0518,-3.509,Seether,sad
4293,Toxicity,spotify:track:0snQkGI5qnAmohLE7jTsTn,0snQkGI5qnAmohLE7jTsTn,0.413,0.873,8,1,0.000264,0.0025,116.681,0.481,0.0535,-4.151,System Of A Down,sad
4294,Scars,spotify:track:1UREw2MCfU0xwBzCAjxlUD,1UREw2MCfU0xwBzCAjxlUD,0.384,0.921,11,1,0.0948,0,89.922,0.471,0.055,-3.334,Papa Roach,sad
4295,Wait and Bleed,spotify:track:15DLl1r2zi07Ssq5RT1yT0,15DLl1r2zi07Ssq5RT1yT0,0.382,0.996,7,1,0.00208,0,93.345,0.327,0.104,-4.119,Slipknot,sad
4296,Paralyzer,spotify:track:28IEbk5a7twNTbUEvWslUb,28IEbk5a7twNTbUEvWslUb,0.644,0.939,11,0,0.157,0,106.031,0.861,0.0456,-3.486,Finger Eleven,sad
4297,45,spotify:track:420JGkyLfLUZcgBHKiIK9v,420JGkyLfLUZcgBHKiIK9v,0.446,0.657,7,1,0.0022,0,152.132,0.215,0.0262,-4.494,Shinedown,sad
4299,So Far Away,spotify:track:6FOpPA0a80RuBqqgDozvja,6FOpPA0a80RuBqqgDozvja,0.407,0.896,6,1,0.012,0,138.697,0.156,0.063,-2.935,Staind,sad
4300,Tear Away,spotify:track:3ENHpbTuY72FukZbwGP6bc,3ENHpbTuY72FukZbwGP6bc,0.611,0.648,0,1,0.00055,0.0028,132.983,0.457,0.0441,-4.579,Drowning Pool,sad
4301,Lips Of An Angel,spotify:track:40LQiUUUKXVGyNs09lHVjW,40LQiUUUKXVGyNs09lHVjW,0.476,0.736,2,1,0.0217,1.08e-06,129.084,0.251,0.0343,-5.38,Hinder,sad
4302,When Worlds Collide,spotify:track:6aF5JtQSrh7wNrkDE9B0My,6aF5JtQSrh7wNrkDE9B0My,0.56,0.903,11,1,0.00132,0,143.821,0.581,0.0754,-4.77,Powerman 5000,sad
4304,Bottom of a Bottle,spotify:track:1XZrMIHtCVJPqK29Mzm44G,1XZrMIHtCVJPqK29Mzm44G,0.537,0.847,6,1,0.00236,1.16e-06,106.055,0.459,0.0383,-5.208,Smile Empty Soul,sad
4305,Got the Life,spotify:track:6nJPHXRpKYv2yqtalEjKy5,6nJPHXRpKYv2yqtalEjKy5,0.501,0.905,11,0,1.88e-05,0.765,123.277,0.584,0.0518,-5.721,Korn,sad
4306,Feiticeira,spotify:track:0FpYnuKYFJXHAmHbS1CycY,0FpYnuKYFJXHAmHbS1CycY,0.196,0.97,8,1,0.000404,0.0631,153.186,0.114,0.26,-4.692,Deftones,sad
4307,Digital Bath,spotify:track:2jSJm3Gv6GLxduWLenmjKS,2jSJm3Gv6GLxduWLenmjKS,0.338,0.859,4,0,0.00122,0.211,92.966,0.504,0.0824,-4.938,Deftones,sad
4308,Passenger,spotify:track:7IoK6jZBxY7NMoQPoPXZCF,7IoK6jZBxY7NMoQPoPXZCF,0.345,0.797,0,1,0.00188,0.0668,117.987,0.223,0.0551,-6.152,Deftones,sad
4309,Korea,spotify:track:7cYKGj2j9AWNwQukTl2Jev,7cYKGj2j9AWNwQukTl2Jev,0.271,0.91,7,1,1.51e-05,4.34e-05,88.463,0.149,0.0854,-3.645,Deftones,sad
4310,Judith,spotify:track:5KDNFlHAdDJ84fhK27c35X,5KDNFlHAdDJ84fhK27c35X,0.366,0.894,11,0,3.45e-05,0.17,82.305,0.304,0.0568,-4.682,A Perfect Circle,sad
4311,Going Under,spotify:track:3UygY7qW2cvG9Llkay6i1i,3UygY7qW2cvG9Llkay6i1i,0.37,0.858,11,0,0.00815,2.12e-05,175.077,0.464,0.0545,-4.885,Evanescence,sad
4312,My Own Summer (Shove It),spotify:track:1158ckiB5S4cpsdYHDB9IF,1158ckiB5S4cpsdYHDB9IF,0.443,0.781,1,1,1.33e-05,0.205,71.841,0.372,0.0377,-4.277,Deftones,sad
4313,The Love Song,spotify:track:6ZpEpeiG1OyfgAdkbs8pfH,6ZpEpeiG1OyfgAdkbs8pfH,0.472,0.972,2,1,3.64e-05,0.000149,140.462,0.263,0.143,-3.54,Marilyn Manson,sad
4314,Tainted Love,spotify:track:0cOyhnhy13lc5G5nr4EF0q,0cOyhnhy13lc5G5nr4EF0q,0.637,0.95,8,1,0.00104,7.35e-06,142.018,0.511,0.109,-4.4,Marilyn Manson,sad
4315,Sweet Dreams (Are Made Of This),spotify:track:0Xq7FPQaLJgIHSB605YUMy,0Xq7FPQaLJgIHSB605YUMy,0.218,0.576,8,1,0.0044,0.647,185.987,0.14,0.0387,-6.938,Marilyn Manson,sad
4316,Lunchbox,spotify:track:5g9nOdHwMmlVBeZMcuZwLX,5g9nOdHwMmlVBeZMcuZwLX,0.425,0.961,9,1,0.00504,0.301,168.356,0.249,0.243,-4.572,Marilyn Manson,sad
4317,Get Your Gunn,spotify:track:19iA7cifGcwMjLgOL6fWxo,19iA7cifGcwMjLgOL6fWxo,0.405,0.803,8,0,8.94e-05,0.00755,137.045,0.608,0.0494,-4.984,Marilyn Manson,sad
4318,The Reflecting God,spotify:track:3s5iP7A8jiEdNmRqNFCrdA,3s5iP7A8jiEdNmRqNFCrdA,0.483,0.953,9,1,0.000122,0.754,170.023,0.251,0.178,-5.051,Marilyn Manson,sad
4319,Head Like A Hole,spotify:track:3ckd4YA4LcD3j50rfIVwUe,3ckd4YA4LcD3j50rfIVwUe,0.663,0.792,9,1,0.00787,0.00183,115.386,0.443,0.0456,-11.255,Nine Inch Nails,sad
4320,Mr. Self Destruct,spotify:track:0fbbSNH28FSbAkMUQ632i0,0fbbSNH28FSbAkMUQ632i0,0.436,0.885,2,1,0.00639,0.698,99.835,0.248,0.0842,-8.314,Nine Inch Nails,sad
4321,Heresy,spotify:track:55sI8nRMDfAsIAuaDDN92T,55sI8nRMDfAsIAuaDDN92T,0.567,0.934,5,1,2.89e-05,0.0261,115.002,0.168,0.14,-4.499,Nine Inch Nails,sad
4322,The Becoming,spotify:track:5kr3PkzPA9SpqLGWVm41Gm,5kr3PkzPA9SpqLGWVm41Gm,0.556,0.951,0,1,0.00932,0.00221,149.832,0.674,0.0389,-8.237,Nine Inch Nails,sad
4323,Reptile,spotify:track:4TZp8yWVbyiF0MZreTBtCc,4TZp8yWVbyiF0MZreTBtCc,0.62,0.885,2,1,0.00587,0.0356,127.879,0.0605,0.0509,-7.648,Nine Inch Nails,sad
4324,Closer,spotify:track:39tLc4Xp58Lu4KcWHggeE2,39tLc4Xp58Lu4KcWHggeE2,0.559,0.725,10,0,0.000365,0.553,90.012,0.501,0.0426,-8.631,Nine Inch Nails,sad
4325,The Outsider,spotify:track:6CqYhhUPJORx1vvdTNc8jv,6CqYhhUPJORx1vvdTNc8jv,0.328,0.843,6,1,0.000111,0.801,113.329,0.422,0.0887,-6.644,A Perfect Circle,sad
4326,Bad Company,spotify:track:6nULLS7CipGMSzgQDxDpd1,6nULLS7CipGMSzgQDxDpd1,0.557,0.886,11,0,0.000595,9.84e-05,114.025,0.17,0.0498,-4.196,Five Finger Death Punch,sad
4327,Jekyll and Hyde,spotify:track:7qjbpdk0IYijcSuSYWlXO6,7qjbpdk0IYijcSuSYWlXO6,0.543,0.965,6,1,0.000613,9.97e-06,155.019,0.715,0.0963,-4.038,Five Finger Death Punch,sad
4328,Pet,spotify:track:27msmgcdSRniJHfocEf6EH,27msmgcdSRniJHfocEf6EH,0.542,0.806,8,1,0.0021,0.436,140.155,0.333,0.0482,-4.973,A Perfect Circle,sad
4329,Spit It Out,spotify:track:2yTnWN1R5j6grXC8YLf5mc,2yTnWN1R5j6grXC8YLf5mc,0.331,0.946,7,1,0.0309,5.62e-06,139.965,0.534,0.0775,-4.599,Slipknot,sad
4330,Outside,spotify:track:50Re2bLgXqG9qN7v2QHNTm,50Re2bLgXqG9qN7v2QHNTm,0.515,0.594,1,1,0.00844,0.00658,146.564,0.218,0.0262,-4.708,Staind,sad
4331,March Of The Pigs,spotify:track:2Ad7XA54Jw0YyBF5rjiFyl,2Ad7XA54Jw0YyBF5rjiFyl,0.512,0.84,2,1,0.0278,0.142,134.466,0.0589,0.0464,-6.817,Nine Inch Nails,sad
4332,Down with the Sickness,spotify:track:40rvBMQizxkIqnjPdEWY1v,40rvBMQizxkIqnjPdEWY1v,0.695,0.876,3,0,0.000996,6.89e-06,89.954,0.941,0.0553,-4.262,Disturbed,sad
4333,3 Libras,spotify:track:5kHkaBN8OEQlmXfQkACxSt,5kHkaBN8OEQlmXfQkACxSt,0.518,0.744,9,1,0.00383,0.007,144.019,0.211,0.0374,-8.248,A Perfect Circle,sad
4334,Aerials,spotify:track:4e9eGQYsOiBcftrWXwsVco,4e9eGQYsOiBcftrWXwsVco,0.364,0.922,0,0,0.000918,0.035,79.342,0.227,0.0566,-4.217,System Of A Down,sad
4335,Knife Prty,spotify:track:42Kv1RoTAm09FeytxiuZIB,42Kv1RoTAm09FeytxiuZIB,0.295,0.883,0,0,0.00025,0.0234,74.483,0.118,0.0446,-3.897,Deftones,sad
4336,Prison Song,spotify:track:3AwLxSqo1jOOMpNsgxqRNE,3AwLxSqo1jOOMpNsgxqRNE,0.495,0.974,1,1,0.0202,8.31e-05,99.733,0.354,0.135,-3.252,System Of A Down,sad
4337,People = Shit,spotify:track:3nSK1M29hY2Jg2CjsJe98h,3nSK1M29hY2Jg2CjsJe98h,0.462,0.996,11,0,5.8e-05,0.00377,122.072,0.145,0.231,-2.973,Slipknot,sad
4338,My Plague,spotify:track:4vy4R3a1FfrbG03YacLoER,4vy4R3a1FfrbG03YacLoER,0.279,0.993,11,0,0.000278,0.000394,88.553,0.107,0.209,-2.67,Slipknot,sad
4339,The Heretic Anthem,spotify:track:1j3sGUX5GOviHgrJeRqzXu,1j3sGUX5GOviHgrJeRqzXu,0.451,0.993,1,1,0.000562,0.00479,100.827,0.14,0.185,-4.143,Slipknot,sad
4340,Guerrilla Radio,spotify:track:1wsRitfRRtWyEapl0q22o8,1wsRitfRRtWyEapl0q22o8,0.599,0.957,11,1,0.0129,7.06e-05,103.68,0.489,0.188,-5.764,Rage Against The Machine,sad
4341,Stupify,spotify:track:5IvKtrcNWBkvyW2yXZ2Y40,5IvKtrcNWBkvyW2yXZ2Y40,0.49,0.938,1,1,0.00234,2.17e-05,196.143,0.437,0.129,-3.916,Disturbed,sad
4342,Tear You Apart,spotify:track:3urJUvRhgMrwydaTQFVEg9,3urJUvRhgMrwydaTQFVEg9,0.583,0.729,1,0,0.000522,1.47e-05,152.996,0.539,0.0341,-6.645,She Wants Revenge,sad
4343,Send the Pain Below,spotify:track:6dRAAG4sB71NAtVCHJep7s,6dRAAG4sB71NAtVCHJep7s,0.468,0.851,11,1,0.000281,0.00483,92.079,0.293,0.0398,-3.617,Chevelle,sad
4344,Vitamin R (Leading Us Along),spotify:track:04NGX0b5Tgs7VsErfn5OA1,04NGX0b5Tgs7VsErfn5OA1,0.481,0.88,4,1,0.00465,6.02e-05,95.023,0.289,0.0717,-4.55,Chevelle,sad
4345,Push It,spotify:track:6O7pihLJgeqxUnG7u9oYL2,6O7pihLJgeqxUnG7u9oYL2,0.557,0.978,0,1,0.000393,4.42e-06,149.887,0.499,0.0493,-3.965,Static-X,sad
4346,Closure,spotify:track:3wwoB2eYeGnuOSuIYqXEdl,3wwoB2eYeGnuOSuIYqXEdl,0.289,0.736,11,0,0.00087,0.00395,152.158,0.13,0.0369,-3.38,Chevelle,sad
4347,Man in the Box,spotify:track:6gZVQvQZOFpzIy3HblJ20F,6gZVQvQZOFpzIy3HblJ20F,0.346,0.765,8,1,0.00229,7.54e-06,106.463,0.644,0.0413,-8.558,Alice In Chains,sad
4348,Papercut,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,1Vej0qeQ3ioKwpI6FUbRv1,0.524,0.939,9,1,0.00022,0,150.184,0.661,0.113,-3.994,Linkin Park,sad
4349,Bound For The Floor,spotify:track:3cbTV3IZZvSBYVcl0xuZbY,3cbTV3IZZvSBYVcl0xuZbY,0.654,0.53,6,1,0.000113,0.0197,119.284,0.584,0.0556,-7.409,Local H,sad
4350,Fine Again,spotify:track:4eTIe5eqds88bA9ua6p5p6,4eTIe5eqds88bA9ua6p5p6,0.442,0.855,6,0,0.00049,0.0137,175.543,0.363,0.0288,-2.985,Seether,sad
4351,No One Knows,spotify:track:6NvRxjfYkkT2SpirAlmsjH,6NvRxjfYkkT2SpirAlmsjH,0.507,0.588,0,1,0.0359,0.000129,170.889,0.637,0.0641,-4.881,Queens of the Stone Age,sad
4352,Go With The Flow,spotify:track:45DElIx0dXqUH4A88yQFdE,45DElIx0dXqUH4A88yQFdE,0.242,0.992,4,0,0.0148,0.113,159.37,0.374,0.0988,-3.9,Queens of the Stone Age,sad
4353,Down from the Sky,spotify:track:5LePaQIrJcIwrUzNEr3m86,5LePaQIrJcIwrUzNEr3m86,0.453,0.987,11,0,3.73e-05,2.25e-06,160.035,0.336,0.0903,-2.298,Trivium,sad
4354,Bloodwork,spotify:track:201NunZ5rsvabQoX2PxMlS,201NunZ5rsvabQoX2PxMlS,0.585,0.931,0,1,0.00119,2.46e-05,160.079,0.814,0.0847,-4.843,36 Crazyfists,sad
4355,The Nobodies,spotify:track:1x8sna2LV8WQ38NEtN5X46,1x8sna2LV8WQ38NEtN5X46,0.431,0.823,4,1,4.6e-05,3.45e-05,150.072,0.271,0.0638,-5.219,Marilyn Manson,sad
4356,Jars,spotify:track:0CD1Hybzpwc9Av6iRI2xjr,0CD1Hybzpwc9Av6iRI2xjr,0.533,0.961,11,0,0.000602,0.000177,106.991,0.328,0.0549,-3.32,Chevelle,sad
4358,Passive,spotify:track:7slyp653Si99N4yQcJ2E9T,7slyp653Si99N4yQcJ2E9T,0.445,0.708,5,1,0.00112,0.0104,86.875,0.119,0.0343,-6.207,A Perfect Circle,sad
4359,Weak And Powerless,spotify:track:7gDVjl5fEw2OPAtjbW4LzR,7gDVjl5fEw2OPAtjbW4LzR,0.483,0.841,1,0,0.000172,0.861,159.747,0.13,0.0523,-7.494,A Perfect Circle,sad
4360,Hey Man Nice Shot,spotify:track:5pQEExRHWM9XnghO6bhdLJ,5pQEExRHWM9XnghO6bhdLJ,0.479,0.588,2,1,0.00214,0.709,177.014,0.305,0.0339,-10.773,Filter,sad
4361,The Hollow,spotify:track:4XDBEoD6QFnzDY5oMmNVXN,4XDBEoD6QFnzDY5oMmNVXN,0.295,0.789,1,1,0.000166,0.0898,104.135,0.515,0.0702,-5.559,A Perfect Circle,sad
4362,Personal Jesus,spotify:track:0Y3uvjA2ssDylY2h5oiB7T,0Y3uvjA2ssDylY2h5oiB7T,0.578,0.94,4,0,0.000224,0.00623,130.134,0.246,0.137,-5.273,Marilyn Manson,sad
4363,Blue,spotify:track:6tgTTBaIf0tO6lvDhoXfMg,6tgTTBaIf0tO6lvDhoXfMg,0.413,0.784,4,0,0.0105,0.0473,177.88,0.317,0.0746,-8.231,A Perfect Circle,sad
4364,The Package,spotify:track:48ZqiKc9qMhrOTMctjwYOw,48ZqiKc9qMhrOTMctjwYOw,0.765,0.398,9,1,0.00364,0.725,123.887,0.15,0.0359,-10.538,A Perfect Circle,sad
4366,Shout,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,2gQaQUhDCNGfBVXTvxAmXQ,0.511,0.942,0,1,0.174,1.87e-05,97.909,0.498,0.0429,-10.407,Tears For Fears,sad
4367,Woman In Chains,spotify:track:5jmwL2MniQj9ldptIm1h1B,5jmwL2MniQj9ldptIm1h1B,0.434,0.609,5,1,0.0232,0.00108,159.994,0.372,0.0306,-8.295,Tears For Fears,sad
4370,Head Over Heels / Broken,spotify:track:0aF9m87P8Tja3NUMv4DfHt,0aF9m87P8Tja3NUMv4DfHt,0.298,0.704,7,1,0.188,0.000488,95.023,0.655,0.0366,-9.905,Tears For Fears,sad
4371,Sowing The Seeds Of Love,spotify:track:0PbAyLrJRDxckQBLQ2Addc,0PbAyLrJRDxckQBLQ2Addc,0.209,0.795,0,1,0.0109,5.63e-05,171.975,0.682,0.0443,-7.241,Tears For Fears,sad
4375,Advice For The Young At Heart,spotify:track:3BjD16l0CBQxUvcRI7vLWN,3BjD16l0CBQxUvcRI7vLWN,0.665,0.787,5,1,0.0736,0.000132,122.478,0.358,0.0328,-8.393,Tears For Fears,sad
4379,Bad Man's Song,spotify:track:6g76vDAlF0NjRbYypWmwUM,6g76vDAlF0NjRbYypWmwUM,0.591,0.79,0,1,0.0221,0.00139,141.98,0.557,0.0531,-6.793,Tears For Fears,sad
4383,Standing On The Corner Of The Third World,spotify:track:1mtlUkudD0yTB1lZGKwkao,1mtlUkudD0yTB1lZGKwkao,0.292,0.406,9,0,0.226,0.379,105.25,0.118,0.0314,-11.618,Tears For Fears,sad
